STATIONS_ID;MESS_DATUM;QN_8;  R1;RS_IND;WRTR;eor
       4878;2021082521;    3;   0.0;   0;-999;eor
       4878;2021082522;    3;   0.0;   0;-999;eor
       4878;2021082523;    3;   0.0;   0;-999;eor
       4878;2021082600;    3;   0.0;   0;-999;eor
       4878;2021082601;    3;   0.4;   1;-999;eor
       4878;2021082602;    3;   0.3;   1;-999;eor
       4878;2021082603;    3;   0.0;   0;-999;eor
       4878;2021082604;    3;   0.0;   0;-999;eor
       4878;2021082605;    3;   0.0;   0;-999;eor
       4878;2021082606;    3;   0.0;   0;-999;eor
       4878;2021082607;    3;   0.0;   0;-999;eor
       4878;2021082608;    3;   0.0;   0;-999;eor
       4878;2021082609;    3;   0.0;   0;-999;eor
       4878;2021082610;    3;   0.0;   0;-999;eor
       4878;2021082611;    3;   0.0;   1;-999;eor
       4878;2021082612;    3;   1.9;   1;-999;eor
       4878;2021082613;    3;   0.0;   0;-999;eor
       4878;2021082614;    3;   0.0;   0;-999;eor
       4878;2021082615;    3;   0.0;   0;-999;eor
       4878;2021082616;    3;   0.0;   0;-999;eor
       4878;2021082617;    3;   0.0;   0;-999;eor
       4878;2021082618;    3;   0.0;   0;-999;eor
       4878;2021082619;    3;   0.0;   0;-999;eor
       4878;2021082620;    3;   0.0;   0;-999;eor
       4878;2021082621;    3;   0.0;   0;-999;eor
       4878;2021082622;    3;   0.0;   0;-999;eor
       4878;2021082623;    3;   1.2;   1;-999;eor
       4878;2021082700;    3;   0.1;   1;-999;eor
       4878;2021082701;    3;   0.0;   0;-999;eor
       4878;2021082702;    3;   0.1;   1;-999;eor
       4878;2021082703;    3;   0.1;   1;-999;eor
       4878;2021082704;    3;   0.0;   0;-999;eor
       4878;2021082705;    3;   0.0;   0;-999;eor
       4878;2021082706;    3;   0.0;   0;-999;eor
       4878;2021082707;    3;   0.0;   0;-999;eor
       4878;2021082708;    3;   0.0;   0;-999;eor
       4878;2021082709;    3;   0.0;   0;-999;eor
       4878;2021082710;    3;   0.2;   1;-999;eor
       4878;2021082711;    3;   0.2;   1;-999;eor
       4878;2021082712;    3;   0.1;   1;-999;eor
       4878;2021082713;    3;   0.0;   1;-999;eor
       4878;2021082714;    3;   3.1;   1;-999;eor
       4878;2021082715;    3;   1.4;   1;-999;eor
       4878;2021082716;    3;   0.9;   1;-999;eor
       4878;2021082717;    3;   0.0;   0;-999;eor
       4878;2021082718;    3;   0.0;   0;-999;eor
       4878;2021082719;    3;   0.0;   0;-999;eor
       4878;2021082720;    3;   0.0;   0;-999;eor
       4878;2021082721;    3;   0.0;   0;-999;eor
       4878;2021082722;    3;   0.0;   0;-999;eor
       4878;2021082723;    3;   0.0;   0;-999;eor
       4878;2021082800;    3;   0.0;   0;-999;eor
       4878;2021082801;    3;   0.0;   0;-999;eor
       4878;2021082802;    3;   0.0;   0;-999;eor
       4878;2021082803;    3;   0.0;   0;-999;eor
       4878;2021082804;    3;   0.0;   0;-999;eor
       4878;2021082805;    3;   0.0;   0;-999;eor
       4878;2021082806;    3;   0.0;   0;-999;eor
       4878;2021082807;    3;   0.0;   0;-999;eor
       4878;2021082808;    3;   0.0;   0;-999;eor
       4878;2021082809;    3;   0.0;   0;-999;eor
       4878;2021082810;    3;   0.0;   0;-999;eor
       4878;2021082811;    3;   0.0;   0;-999;eor
       4878;2021082812;    3;   0.0;   0;-999;eor
       4878;2021082813;    3;   0.0;   0;-999;eor
       4878;2021082814;    3;   0.0;   0;-999;eor
       4878;2021082815;    3;   0.0;   0;-999;eor
       4878;2021082816;    3;   0.0;   0;-999;eor
       4878;2021082817;    3;   0.0;   0;-999;eor
       4878;2021082818;    3;   0.0;   0;-999;eor
       4878;2021082819;    3;   0.0;   1;-999;eor
       4878;2021082820;    3;   1.2;   1;-999;eor
       4878;2021082821;    3;   3.2;   1;-999;eor
       4878;2021082822;    3;   6.1;   1;-999;eor
       4878;2021082823;    3;   1.4;   1;-999;eor
       4878;2021082900;    3;   0.9;   1;-999;eor
       4878;2021082901;    3;   0.0;   1;-999;eor
       4878;2021082902;    3;   0.1;   1;-999;eor
       4878;2021082903;    3;   1.7;   1;-999;eor
       4878;2021082904;    3;   1.2;   1;-999;eor
       4878;2021082905;    3;   1.1;   1;-999;eor
       4878;2021082906;    3;   1.6;   1;-999;eor
       4878;2021082907;    3;   2.1;   1;-999;eor
       4878;2021082908;    3;   0.7;   1;-999;eor
       4878;2021082909;    3;   0.2;   1;-999;eor
       4878;2021082910;    3;   0.1;   1;-999;eor
       4878;2021082911;    3;   0.1;   1;-999;eor
       4878;2021082912;    3;   0.3;   1;-999;eor
       4878;2021082913;    3;   0.2;   1;-999;eor
       4878;2021082914;    3;   1.8;   1;-999;eor
       4878;2021082915;    3;   2.3;   1;-999;eor
       4878;2021082916;    3;   1.4;   1;-999;eor
       4878;2021082917;    3;   1.4;   1;-999;eor
       4878;2021082918;    3;   4.8;   1;-999;eor
       4878;2021082919;    3;   2.7;   1;-999;eor
       4878;2021082920;    3;   3.6;   1;-999;eor
       4878;2021082921;    3;   1.1;   1;-999;eor
       4878;2021082922;    3;   0.7;   1;-999;eor
       4878;2021082923;    3;   0.6;   1;-999;eor
       4878;2021083000;    3;   0.2;   1;-999;eor
       4878;2021083001;    3;   0.3;   1;-999;eor
       4878;2021083002;    3;   3.9;   1;-999;eor
       4878;2021083003;    3;   3.3;   1;-999;eor
       4878;2021083004;    3;   1.1;   1;-999;eor
       4878;2021083005;    3;   1.8;   1;-999;eor
       4878;2021083006;    3;   4.3;   1;-999;eor
       4878;2021083007;    3;   3.7;   1;-999;eor
       4878;2021083008;    3;   2.6;   1;-999;eor
       4878;2021083009;    3;   2.6;   1;-999;eor
       4878;2021083010;    3;   1.1;   1;-999;eor
       4878;2021083011;    3;   2.1;   1;-999;eor
       4878;2021083012;    3;   2.7;   1;-999;eor
       4878;2021083013;    3;   0.7;   1;-999;eor
       4878;2021083014;    3;   0.4;   1;-999;eor
       4878;2021083015;    3;   0.1;   1;-999;eor
       4878;2021083016;    3;   0.0;   0;-999;eor
       4878;2021083017;    3;   3.2;   1;-999;eor
       4878;2021083018;    3;   1.3;   1;-999;eor
       4878;2021083019;    3;   0.1;   1;-999;eor
       4878;2021083020;    3;   0.3;   1;-999;eor
       4878;2021083021;    3;   0.1;   1;-999;eor
       4878;2021083022;    3;   0.0;   1;-999;eor
       4878;2021083023;    3;   0.0;   0;-999;eor
       4878;2021083100;    3;   0.0;   0;-999;eor
       4878;2021083101;    3;   0.0;   0;-999;eor
       4878;2021083102;    3;   0.0;   0;-999;eor
       4878;2021083103;    3;   0.0;   0;-999;eor
       4878;2021083104;    3;   0.0;   0;-999;eor
       4878;2021083105;    3;   0.0;   0;-999;eor
       4878;2021083106;    3;   0.0;   0;-999;eor
       4878;2021083107;    3;   0.0;   0;-999;eor
       4878;2021083108;    3;   0.0;   0;-999;eor
       4878;2021083109;    3;   0.0;   0;-999;eor
       4878;2021083110;    3;   0.0;   0;-999;eor
       4878;2021083111;    3;   0.0;   0;-999;eor
       4878;2021083112;    3;   0.0;   0;-999;eor
       4878;2021083113;    3;   0.0;   0;-999;eor
       4878;2021083114;    3;   0.0;   0;-999;eor
       4878;2021083115;    3;   0.0;   0;-999;eor
       4878;2021083116;    3;   0.0;   0;-999;eor
       4878;2021083117;    3;   0.0;   0;-999;eor
       4878;2021083118;    3;   0.0;   0;-999;eor
       4878;2021083119;    3;   0.0;   0;-999;eor
       4878;2021083120;    3;   0.0;   0;-999;eor
       4878;2021083121;    3;   0.0;   0;-999;eor
       4878;2021083122;    3;   0.0;   0;-999;eor
       4878;2021083123;    3;   0.0;   0;-999;eor
       4878;2021090100;    3;   0.0;   0;-999;eor
       4878;2021090101;    3;   0.0;   0;-999;eor
       4878;2021090102;    3;   0.0;   0;-999;eor
       4878;2021090103;    3;   0.0;   0;-999;eor
       4878;2021090104;    3;   0.0;   0;-999;eor
       4878;2021090105;    3;   0.0;   0;-999;eor
       4878;2021090106;    3;   0.0;   0;-999;eor
       4878;2021090107;    3;   0.0;   0;-999;eor
       4878;2021090108;    3;   0.0;   0;-999;eor
       4878;2021090109;    3;   0.0;   0;-999;eor
       4878;2021090110;    3;   0.0;   0;-999;eor
       4878;2021090111;    3;   0.0;   0;-999;eor
       4878;2021090112;    3;   0.0;   0;-999;eor
       4878;2021090113;    3;   0.0;   0;-999;eor
       4878;2021090114;    3;   0.0;   0;-999;eor
       4878;2021090115;    3;   0.0;   0;-999;eor
       4878;2021090116;    3;   0.0;   0;-999;eor
       4878;2021090117;    3;   0.0;   0;-999;eor
       4878;2021090118;    3;   0.0;   0;-999;eor
       4878;2021090119;    3;   0.0;   0;-999;eor
       4878;2021090120;    3;   0.0;   0;-999;eor
       4878;2021090121;    3;   0.0;   0;-999;eor
       4878;2021090122;    3;   0.0;   0;-999;eor
       4878;2021090123;    3;   0.0;   0;-999;eor
       4878;2021090200;    3;   0.0;   0;-999;eor
       4878;2021090201;    3;   0.0;   0;-999;eor
       4878;2021090202;    3;   0.0;   0;-999;eor
       4878;2021090203;    3;   0.0;   0;-999;eor
       4878;2021090204;    3;   0.0;   0;-999;eor
       4878;2021090205;    3;   0.0;   0;-999;eor
       4878;2021090206;    3;   0.0;   1;-999;eor
       4878;2021090207;    3;   0.0;   1;-999;eor
       4878;2021090208;    3;   0.0;   0;-999;eor
       4878;2021090209;    3;   0.0;   0;-999;eor
       4878;2021090210;    3;   0.0;   0;-999;eor
       4878;2021090211;    3;   0.0;   0;-999;eor
       4878;2021090212;    3;   0.0;   0;-999;eor
       4878;2021090213;    3;   0.0;   0;-999;eor
       4878;2021090214;    3;   0.0;   0;-999;eor
       4878;2021090215;    3;   0.0;   0;-999;eor
       4878;2021090216;    3;   0.0;   0;-999;eor
       4878;2021090217;    3;   0.0;   0;-999;eor
       4878;2021090218;    3;   0.0;   0;-999;eor
       4878;2021090219;    3;   0.0;   0;-999;eor
       4878;2021090220;    3;   0.0;   0;-999;eor
       4878;2021090221;    3;   0.0;   0;-999;eor
       4878;2021090222;    3;   0.0;   0;-999;eor
       4878;2021090223;    3;   0.0;   0;-999;eor
       4878;2021090300;    3;   0.0;   0;-999;eor
       4878;2021090301;    3;   0.0;   0;-999;eor
       4878;2021090302;    3;   0.0;   0;-999;eor
       4878;2021090303;    3;   0.0;   1;-999;eor
       4878;2021090304;    3;   0.1;   1;-999;eor
       4878;2021090305;    3;   0.0;   1;-999;eor
       4878;2021090306;    3;   0.0;   1;-999;eor
       4878;2021090307;    3;   0.0;   0;-999;eor
       4878;2021090308;    3;   0.0;   0;-999;eor
       4878;2021090309;    3;   0.0;   0;-999;eor
       4878;2021090310;    3;   0.0;   0;-999;eor
       4878;2021090311;    3;   0.0;   0;-999;eor
       4878;2021090312;    3;   0.0;   0;-999;eor
       4878;2021090313;    3;   0.0;   0;-999;eor
       4878;2021090314;    3;   0.0;   0;-999;eor
       4878;2021090315;    3;   0.0;   0;-999;eor
       4878;2021090316;    3;   0.0;   0;-999;eor
       4878;2021090317;    3;   0.0;   0;-999;eor
       4878;2021090318;    3;   0.0;   0;-999;eor
       4878;2021090319;    3;   0.0;   0;-999;eor
       4878;2021090320;    3;   0.0;   0;-999;eor
       4878;2021090321;    3;   0.0;   0;-999;eor
       4878;2021090322;    3;   0.0;   0;-999;eor
       4878;2021090323;    3;   0.0;   0;-999;eor
       4878;2021090400;    3;   0.0;   0;-999;eor
       4878;2021090401;    3;   0.0;   0;-999;eor
       4878;2021090402;    3;   0.0;   1;-999;eor
       4878;2021090403;    3;   0.1;   1;-999;eor
       4878;2021090404;    3;   0.0;   1;-999;eor
       4878;2021090405;    3;   0.1;   1;-999;eor
       4878;2021090406;    3;   0.0;   1;-999;eor
       4878;2021090407;    3;   0.0;   1;-999;eor
       4878;2021090408;    3;   0.0;   0;-999;eor
       4878;2021090409;    3;   0.0;   0;-999;eor
       4878;2021090410;    3;   0.0;   0;-999;eor
       4878;2021090411;    3;   0.0;   0;-999;eor
       4878;2021090412;    3;   0.0;   0;-999;eor
       4878;2021090413;    3;   0.0;   0;-999;eor
       4878;2021090414;    3;   0.0;   0;-999;eor
       4878;2021090415;    3;   0.0;   0;-999;eor
       4878;2021090416;    3;   0.0;   0;-999;eor
       4878;2021090417;    3;   0.0;   0;-999;eor
       4878;2021090418;    3;   0.0;   0;-999;eor
       4878;2021090419;    3;   0.0;   0;-999;eor
       4878;2021090420;    3;   0.0;   0;-999;eor
       4878;2021090421;    3;   0.0;   0;-999;eor
       4878;2021090422;    3;   0.0;   0;-999;eor
       4878;2021090423;    3;   0.0;   0;-999;eor
       4878;2021090500;    3;   0.0;   0;-999;eor
       4878;2021090501;    3;   0.0;   0;-999;eor
       4878;2021090502;    3;   0.0;   0;-999;eor
       4878;2021090503;    3;   0.0;   0;-999;eor
       4878;2021090504;    3;   0.0;   0;-999;eor
       4878;2021090505;    3;   0.0;   0;-999;eor
       4878;2021090506;    3;   0.0;   0;-999;eor
       4878;2021090507;    3;   0.0;   0;-999;eor
       4878;2021090508;    3;   0.0;   0;-999;eor
       4878;2021090509;    3;   0.0;   0;-999;eor
       4878;2021090510;    3;   0.0;   0;-999;eor
       4878;2021090511;    3;   0.0;   0;-999;eor
       4878;2021090512;    3;   0.0;   0;-999;eor
       4878;2021090513;    3;   0.0;   0;-999;eor
       4878;2021090514;    3;   0.0;   0;-999;eor
       4878;2021090515;    3;   0.0;   0;-999;eor
       4878;2021090516;    3;   0.0;   0;-999;eor
       4878;2021090517;    3;   0.0;   0;-999;eor
       4878;2021090518;    3;   0.0;   0;-999;eor
       4878;2021090519;    3;   0.0;   0;-999;eor
       4878;2021090520;    3;   0.0;   0;-999;eor
       4878;2021090521;    3;   0.0;   0;-999;eor
       4878;2021090522;    3;   0.0;   0;-999;eor
       4878;2021090523;    3;   0.0;   0;-999;eor
       4878;2021090600;    3;   0.0;   0;-999;eor
       4878;2021090601;    3;   0.0;   0;-999;eor
       4878;2021090602;    3;   0.0;   0;-999;eor
       4878;2021090603;    3;   0.0;   0;-999;eor
       4878;2021090604;    3;   0.0;   0;-999;eor
       4878;2021090605;    3;   0.0;   0;-999;eor
       4878;2021090606;    3;   0.0;   0;-999;eor
       4878;2021090607;    3;   0.0;   0;-999;eor
       4878;2021090608;    3;   0.0;   0;-999;eor
       4878;2021090609;    3;   0.0;   0;-999;eor
       4878;2021090610;    3;   0.0;   0;-999;eor
       4878;2021090611;    3;   0.0;   0;-999;eor
       4878;2021090612;    3;   0.0;   0;-999;eor
       4878;2021090613;    3;   0.0;   0;-999;eor
       4878;2021090614;    3;   0.0;   0;-999;eor
       4878;2021090615;    3;   0.0;   0;-999;eor
       4878;2021090616;    3;   0.0;   0;-999;eor
       4878;2021090617;    3;   0.0;   0;-999;eor
       4878;2021090618;    3;   0.0;   0;-999;eor
       4878;2021090619;    3;   0.0;   0;-999;eor
       4878;2021090620;    3;   0.0;   0;-999;eor
       4878;2021090621;    3;   0.0;   0;-999;eor
       4878;2021090622;    3;   0.0;   0;-999;eor
       4878;2021090623;    3;   0.0;   0;-999;eor
       4878;2021090700;    3;   0.0;   0;-999;eor
       4878;2021090701;    3;   0.0;   0;-999;eor
       4878;2021090702;    3;   0.0;   0;-999;eor
       4878;2021090703;    3;   0.0;   0;-999;eor
       4878;2021090704;    3;   0.0;   0;-999;eor
       4878;2021090705;    3;   0.0;   0;-999;eor
       4878;2021090706;    3;   0.0;   0;-999;eor
       4878;2021090707;    3;   0.0;   0;-999;eor
       4878;2021090708;    3;   0.0;   0;-999;eor
       4878;2021090709;    3;   0.0;   0;-999;eor
       4878;2021090710;    3;   0.0;   0;-999;eor
       4878;2021090711;    3;   0.0;   0;-999;eor
       4878;2021090712;    3;   0.0;   0;-999;eor
       4878;2021090713;    3;   0.0;   0;-999;eor
       4878;2021090714;    3;   0.0;   0;-999;eor
       4878;2021090715;    3;   0.0;   0;-999;eor
       4878;2021090716;    3;   0.0;   0;-999;eor
       4878;2021090717;    3;   0.0;   0;-999;eor
       4878;2021090718;    3;   0.0;   0;-999;eor
       4878;2021090719;    3;   0.0;   0;-999;eor
       4878;2021090720;    3;   0.0;   0;-999;eor
       4878;2021090721;    3;   0.0;   0;-999;eor
       4878;2021090722;    3;   0.0;   0;-999;eor
       4878;2021090723;    3;   0.0;   0;-999;eor
       4878;2021090800;    3;   0.0;   0;-999;eor
       4878;2021090801;    3;   0.0;   0;-999;eor
       4878;2021090802;    3;   0.0;   0;-999;eor
       4878;2021090803;    3;   0.0;   0;-999;eor
       4878;2021090804;    3;   0.0;   0;-999;eor
       4878;2021090805;    3;   0.0;   0;-999;eor
       4878;2021090806;    3;   0.0;   0;-999;eor
       4878;2021090807;    3;   0.0;   0;-999;eor
       4878;2021090808;    3;   0.0;   0;-999;eor
       4878;2021090809;    3;   0.0;   0;-999;eor
       4878;2021090810;    3;   0.0;   0;-999;eor
       4878;2021090811;    3;   0.0;   0;-999;eor
       4878;2021090812;    3;   0.0;   0;-999;eor
       4878;2021090813;    3;   0.0;   0;-999;eor
       4878;2021090814;    3;   0.0;   0;-999;eor
       4878;2021090815;    3;   0.0;   0;-999;eor
       4878;2021090816;    3;   0.0;   0;-999;eor
       4878;2021090817;    3;   0.0;   0;-999;eor
       4878;2021090818;    3;   0.0;   0;-999;eor
       4878;2021090819;    3;   0.0;   0;-999;eor
       4878;2021090820;    3;   0.0;   0;-999;eor
       4878;2021090821;    3;   0.0;   0;-999;eor
       4878;2021090822;    3;   0.0;   0;-999;eor
       4878;2021090823;    3;   0.0;   0;-999;eor
       4878;2021090900;    3;   0.0;   0;-999;eor
       4878;2021090901;    3;   0.0;   0;-999;eor
       4878;2021090902;    3;   0.0;   0;-999;eor
       4878;2021090903;    3;   0.0;   0;-999;eor
       4878;2021090904;    3;   0.0;   0;-999;eor
       4878;2021090905;    3;   0.0;   0;-999;eor
       4878;2021090906;    3;   0.0;   0;-999;eor
       4878;2021090907;    3;   0.0;   0;-999;eor
       4878;2021090908;    3;   0.0;   0;-999;eor
       4878;2021090909;    3;   0.0;   0;-999;eor
       4878;2021090910;    3;   0.0;   0;-999;eor
       4878;2021090911;    3;   0.0;   0;-999;eor
       4878;2021090912;    3;   0.0;   0;-999;eor
       4878;2021090913;    3;   0.0;   0;-999;eor
       4878;2021090914;    3;   0.0;   0;-999;eor
       4878;2021090915;    3;   0.0;   0;-999;eor
       4878;2021090916;    3;   0.0;   0;-999;eor
       4878;2021090917;    3;   0.0;   0;-999;eor
       4878;2021090918;    3;   0.0;   0;-999;eor
       4878;2021090919;    3;   0.0;   0;-999;eor
       4878;2021090920;    3;   0.0;   0;-999;eor
       4878;2021090921;    3;   0.0;   0;-999;eor
       4878;2021090922;    3;   0.0;   0;-999;eor
       4878;2021090923;    3;   0.0;   0;-999;eor
       4878;2021091000;    3;   0.0;   0;-999;eor
       4878;2021091001;    3;   0.0;   0;-999;eor
       4878;2021091002;    3;   0.0;   0;-999;eor
       4878;2021091003;    3;   0.0;   0;-999;eor
       4878;2021091004;    3;   0.0;   0;-999;eor
       4878;2021091005;    3;   0.0;   1;-999;eor
       4878;2021091006;    3;   0.0;   1;-999;eor
       4878;2021091007;    3;   0.5;   1;-999;eor
       4878;2021091008;    3;   0.0;   0;-999;eor
       4878;2021091009;    3;   0.0;   0;-999;eor
       4878;2021091010;    3;   0.0;   0;-999;eor
       4878;2021091011;    3;   0.0;   0;-999;eor
       4878;2021091012;    3;   0.0;   0;-999;eor
       4878;2021091013;    3;   0.0;   0;-999;eor
       4878;2021091014;    3;   0.0;   0;-999;eor
       4878;2021091015;    3;   0.0;   0;-999;eor
       4878;2021091016;    3;   0.0;   0;-999;eor
       4878;2021091017;    3;   0.9;   1;-999;eor
       4878;2021091018;    3;   0.0;   0;-999;eor
       4878;2021091019;    3;   0.0;   0;-999;eor
       4878;2021091020;    3;   0.0;   0;-999;eor
       4878;2021091021;    3;   0.0;   0;-999;eor
       4878;2021091022;    3;   0.0;   0;-999;eor
       4878;2021091023;    3;   0.0;   0;-999;eor
       4878;2021091100;    3;   0.0;   0;-999;eor
       4878;2021091101;    3;   0.0;   0;-999;eor
       4878;2021091102;    3;   0.0;   0;-999;eor
       4878;2021091103;    3;   0.0;   0;-999;eor
       4878;2021091104;    3;   0.0;   0;-999;eor
       4878;2021091105;    3;   0.0;   0;-999;eor
       4878;2021091106;    3;   0.0;   0;-999;eor
       4878;2021091107;    3;   0.0;   0;-999;eor
       4878;2021091108;    3;   0.0;   0;-999;eor
       4878;2021091109;    3;   0.0;   0;-999;eor
       4878;2021091110;    3;   0.0;   0;-999;eor
       4878;2021091111;    3;   0.0;   0;-999;eor
       4878;2021091112;    3;   0.1;   1;-999;eor
       4878;2021091113;    3;   0.0;   0;-999;eor
       4878;2021091114;    3;   0.8;   1;-999;eor
       4878;2021091115;    3;   0.2;   1;-999;eor
       4878;2021091116;    3;   0.0;   0;-999;eor
       4878;2021091117;    3;   0.0;   0;-999;eor
       4878;2021091118;    3;   0.0;   0;-999;eor
       4878;2021091119;    3;   0.0;   0;-999;eor
       4878;2021091120;    3;   0.0;   0;-999;eor
       4878;2021091121;    3;   0.0;   0;-999;eor
       4878;2021091122;    3;   0.0;   0;-999;eor
       4878;2021091123;    3;   0.0;   0;-999;eor
       4878;2021091200;    3;   0.0;   0;-999;eor
       4878;2021091201;    3;   0.0;   0;-999;eor
       4878;2021091202;    3;   0.0;   0;-999;eor
       4878;2021091203;    3;   0.0;   0;-999;eor
       4878;2021091204;    3;   0.0;   0;-999;eor
       4878;2021091205;    3;   0.0;   0;-999;eor
       4878;2021091206;    3;   0.0;   1;-999;eor
       4878;2021091207;    3;   0.1;   1;-999;eor
       4878;2021091208;    3;   0.0;   1;-999;eor
       4878;2021091209;    3;   0.0;   0;-999;eor
       4878;2021091210;    3;   0.0;   0;-999;eor
       4878;2021091211;    3;   0.0;   0;-999;eor
       4878;2021091212;    3;   0.0;   0;-999;eor
       4878;2021091213;    3;   0.0;   0;-999;eor
       4878;2021091214;    3;   0.0;   0;-999;eor
       4878;2021091215;    3;   0.0;   0;-999;eor
       4878;2021091216;    3;   0.0;   0;-999;eor
       4878;2021091217;    3;   0.0;   0;-999;eor
       4878;2021091218;    3;   0.0;   0;-999;eor
       4878;2021091219;    3;   0.0;   0;-999;eor
       4878;2021091220;    3;   0.0;   0;-999;eor
       4878;2021091221;    3;   0.0;   0;-999;eor
       4878;2021091222;    3;   0.0;   0;-999;eor
       4878;2021091223;    3;   0.0;   0;-999;eor
       4878;2021091300;    3;   0.0;   0;-999;eor
       4878;2021091301;    3;   0.0;   0;-999;eor
       4878;2021091302;    3;   0.0;   0;-999;eor
       4878;2021091303;    3;   0.0;   0;-999;eor
       4878;2021091304;    3;   0.0;   0;-999;eor
       4878;2021091305;    3;   0.0;   0;-999;eor
       4878;2021091306;    3;   0.0;   0;-999;eor
       4878;2021091307;    3;   0.0;   0;-999;eor
       4878;2021091308;    3;   0.0;   0;-999;eor
       4878;2021091309;    3;   0.0;   0;-999;eor
       4878;2021091310;    3;   0.0;   0;-999;eor
       4878;2021091311;    3;   0.0;   0;-999;eor
       4878;2021091312;    3;   0.0;   0;-999;eor
       4878;2021091313;    3;   0.0;   0;-999;eor
       4878;2021091314;    3;   0.0;   0;-999;eor
       4878;2021091315;    3;   0.0;   0;-999;eor
       4878;2021091316;    3;   0.0;   0;-999;eor
       4878;2021091317;    3;   0.0;   0;-999;eor
       4878;2021091318;    3;   0.0;   0;-999;eor
       4878;2021091319;    3;   0.0;   0;-999;eor
       4878;2021091320;    3;   0.0;   0;-999;eor
       4878;2021091321;    3;   0.0;   0;-999;eor
       4878;2021091322;    3;   0.0;   0;-999;eor
       4878;2021091323;    3;   0.0;   0;-999;eor
       4878;2021091400;    3;   0.0;   0;-999;eor
       4878;2021091401;    3;   0.0;   0;-999;eor
       4878;2021091402;    3;   0.0;   0;-999;eor
       4878;2021091403;    3;   0.0;   0;-999;eor
       4878;2021091404;    3;   0.0;   0;-999;eor
       4878;2021091405;    3;   0.0;   0;-999;eor
       4878;2021091406;    3;   0.0;   0;-999;eor
       4878;2021091407;    3;   0.0;   0;-999;eor
       4878;2021091408;    3;   0.0;   0;-999;eor
       4878;2021091409;    3;   0.0;   0;-999;eor
       4878;2021091410;    3;   0.0;   0;-999;eor
       4878;2021091411;    3;   0.0;   0;-999;eor
       4878;2021091412;    3;   0.0;   0;-999;eor
       4878;2021091413;    3;   0.0;   0;-999;eor
       4878;2021091414;    3;   0.0;   0;-999;eor
       4878;2021091415;    3;   0.0;   0;-999;eor
       4878;2021091416;    3;   0.0;   0;-999;eor
       4878;2021091417;    3;   0.0;   0;-999;eor
       4878;2021091418;    3;   0.0;   0;-999;eor
       4878;2021091419;    3;   0.0;   0;-999;eor
       4878;2021091420;    3;   0.0;   0;-999;eor
       4878;2021091421;    3;   0.0;   0;-999;eor
       4878;2021091422;    3;   0.0;   0;-999;eor
       4878;2021091423;    3;   0.0;   0;-999;eor
       4878;2021091500;    3;   0.0;   0;-999;eor
       4878;2021091501;    3;   0.0;   0;-999;eor
       4878;2021091502;    3;   0.0;   0;-999;eor
       4878;2021091503;    3;   0.0;   0;-999;eor
       4878;2021091504;    3;   0.0;   0;-999;eor
       4878;2021091505;    3;   0.0;   0;-999;eor
       4878;2021091506;    3;   0.0;   0;-999;eor
       4878;2021091507;    3;   0.0;   0;-999;eor
       4878;2021091508;    3;   0.0;   0;-999;eor
       4878;2021091509;    3;   0.0;   0;-999;eor
       4878;2021091510;    3;   0.0;   0;-999;eor
       4878;2021091511;    3;   0.0;   0;-999;eor
       4878;2021091512;    3;   0.9;   1;-999;eor
       4878;2021091513;    3;   0.1;   1;-999;eor
       4878;2021091514;    3;   0.0;   1;-999;eor
       4878;2021091515;    3;   0.0;   0;-999;eor
       4878;2021091516;    3;   0.1;   1;-999;eor
       4878;2021091517;    3;   0.0;   0;-999;eor
       4878;2021091518;    3;   0.2;   1;-999;eor
       4878;2021091519;    3;   0.0;   0;-999;eor
       4878;2021091520;    3;   1.0;   1;-999;eor
       4878;2021091521;    3;   0.0;   0;-999;eor
       4878;2021091522;    3;   0.0;   0;-999;eor
       4878;2021091523;    3;   0.0;   0;-999;eor
       4878;2021091600;    3;   1.5;   1;-999;eor
       4878;2021091601;    3;   0.0;   1;-999;eor
       4878;2021091602;    3;   0.0;   0;-999;eor
       4878;2021091603;    3;   0.0;   0;-999;eor
       4878;2021091604;    3;   0.0;   0;-999;eor
       4878;2021091605;    3;   0.0;   0;-999;eor
       4878;2021091606;    3;   0.0;   0;-999;eor
       4878;2021091607;    3;   0.0;   0;-999;eor
       4878;2021091608;    3;   0.0;   0;-999;eor
       4878;2021091609;    3;   0.0;   0;-999;eor
       4878;2021091610;    3;   0.0;   0;-999;eor
       4878;2021091611;    3;   0.0;   0;-999;eor
       4878;2021091612;    3;   0.0;   0;-999;eor
       4878;2021091613;    3;   0.0;   0;-999;eor
       4878;2021091614;    3;   0.0;   0;-999;eor
       4878;2021091615;    3;   0.0;   0;-999;eor
       4878;2021091616;    3;   0.0;   0;-999;eor
       4878;2021091617;    3;   0.0;   0;-999;eor
       4878;2021091618;    3;   0.0;   0;-999;eor
       4878;2021091619;    3;   0.0;   0;-999;eor
       4878;2021091620;    3;   0.0;   0;-999;eor
       4878;2021091621;    3;   0.0;   0;-999;eor
       4878;2021091622;    3;   0.0;   0;-999;eor
       4878;2021091623;    3;   0.0;   0;-999;eor
       4878;2021091700;    3;   0.0;   0;-999;eor
       4878;2021091701;    3;   0.0;   0;-999;eor
       4878;2021091702;    3;   0.0;   0;-999;eor
       4878;2021091703;    3;   0.0;   0;-999;eor
       4878;2021091704;    3;   0.0;   0;-999;eor
